年月,未使用2,未使用3,店舗タイプ,都道府県,未使用1,未使用4,ジョブカテゴリ,カウント
2017-11-01,-,-,総合,京都府,-,-,,46
2017-11-01,-,-,総合,大阪府,-,-,,173
2017-11-01,-,-,総合,兵庫県,-,-,,81
2017-11-01,-,-,総合,奈良県,-,-,,27
2017-11-01,-,-,総合,和歌山県,-,-,,11
2017-11-01,-,-,総合,鳥取県,-,-,,11
2017-11-01,-,-,総合,島根県,-,-,,15
2017-11-01,-,-,総合,岡山県,-,-,,22
2017-11-01,-,-,総合,広島県,-,-,,38
2017-11-01,-,-,総合,山口県,-,-,,30
2017-11-01,-,-,総合,徳島県,-,-,,6
2017-11-01,-,-,総合,香川県,-,-,,11
2017-11-01,-,-,総合,愛媛県,-,-,,14
2017-11-01,-,-,総合,高知県,-,-,,7
2017-11-01,-,-,総合,福岡県,-,-,,93
2017-11-01,-,-,総合,佐賀県,-,-,,13
2017-11-01,-,-,総合,長崎県,-,-,,19
2017-11-01,-,-,総合,熊本県,-,-,,34
2017-11-01,-,-,総合,大分県,-,-,,29
2017-11-01,-,-,総合,宮崎県,-,-,,16
2017-11-01,-,-,総合,鹿児島県,-,-,,26
2017-11-01,-,-,総合,沖縄県,-,-,,26
2017-12-01,-,-,総合,北海道,-,-,,90
2017-12-01,-,-,総合,青森県,-,-,,26
2017-12-01,-,-,総合,岩手県,-,-,,22
2017-12-01,-,-,総合,宮城県,-,-,,24
2017-12-01,-,-,総合,秋田県,-,-,,20
2017-12-01,-,-,総合,山形県,-,-,,9
2017-12-01,-,-,総合,福島県,-,-,,19
2017-12-01,-,-,総合,茨城県,-,-,,28
2017-12-01,-,-,総合,栃木県,-,-,,23
2017-12-01,-,-,総合,群馬県,-,-,,33
2017-12-01,-,-,総合,埼玉県,-,-,,73
2017-12-01,-,-,総合,千葉県,-,-,,94
2017-12-01,-,-,総合,東京都,-,-,,125
2017-12-01,-,-,総合,神奈川県,-,-,,88
2017-12-01,-,-,総合,新潟県,-,-,,34
2017-12-01,-,-,総合,山梨県,-,-,,11
2017-12-01,-,-,総合,長野県,-,-,,40
2017-12-01,-,-,総合,富山県,-,-,,14
2017-12-01,-,-,総合,石川県,-,-,,19
2017-12-01,-,-,総合,福井県,-,-,,11
2017-12-01,-,-,総合,岐阜県,-,-,,38
2017-12-01,-,-,総合,静岡県,-,-,,26
2017-12-01,-,-,総合,愛知県,-,-,,112
2017-12-01,-,-,総合,三重県,-,-,,42
2017-12-01,-,-,総合,滋賀県,-,-,,41
2017-12-01,-,-,総合,京都府,-,-,,46
2017-12-01,-,-,総合,大阪府,-,-,,173
2017-12-01,-,-,総合,兵庫県,-,-,,81
2017-12-01,-,-,総合,奈良県,-,-,,27
2017-12-01,-,-,総合,和歌山県,-,-,,11
2017-12-01,-,-,総合,鳥取県,-,-,,11
2017-12-01,-,-,総合,島根県,-,-,,15
2017-12-01,-,-,総合,岡山県,-,-,,22
2017-12-01,-,-,総合,広島県,-,-,,38
2017-12-01,-,-,総合,山口県,-,-,,30
2017-12-01,-,-,総合,徳島県,-,-,,6
2017-12-01,-,-,総合,香川県,-,-,,11
2017-12-01,-,-,総合,愛媛県,-,-,,14
2017-12-01,-,-,総合,高知県,-,-,,7
2017-12-01,-,-,総合,福岡県,-,-,,93
2017-12-01,-,-,総合,佐賀県,-,-,,13
2017-12-01,-,-,総合,長崎県,-,-,,19
2017-12-01,-,-,総合,熊本県,-,-,,34
2017-12-01,-,-,総合,大分県,-,-,,29
2017-12-01,-,-,総合,宮崎県,-,-,,16
2017-12-01,-,-,総合,鹿児島県,-,-,,26
2017-12-01,-,-,総合,沖縄県,-,-,,26
2018-01-01,-,-,総合,北海道,-,-,,90
2018-01-01,-,-,総合,青森県,-,-,,26
2018-01-01,-,-,総合,岩手県,-,-,,22
2018-01-01,-,-,総合,宮城県,-,-,,24
2018-01-01,-,-,総合,秋田県,-,-,,20
2018-01-01,-,-,総合,山形県,-,-,,9
2018-01-01,-,-,総合,福島県,-,-,,19
2018-01-01,-,-,総合,茨城県,-,-,,28
2018-01-01,-,-,総合,栃木県,-,-,,23
2018-01-01,-,-,総合,群馬県,-,-,,33
2018-01-01,-,-,総合,埼玉県,-,-,,72
2018-01-01,-,-,総合,千葉県,-,-,,94
2018-01-01,-,-,総合,東京都,-,-,,125
2018-01-01,-,-,総合,神奈川県,-,-,,88
2018-01-01,-,-,総合,新潟県,-,-,,34
2018-01-01,-,-,総合,山梨県,-,-,,11
2018-01-01,-,-,総合,長野県,-,-,,40
2018-01-01,-,-,総合,富山県,-,-,,14
2018-01-01,-,-,総合,石川県,-,-,,19
2018-01-01,-,-,総合,福井県,-,-,,11
2018-01-01,-,-,総合,岐阜県,-,-,,38
2018-01-01,-,-,総合,静岡県,-,-,,26
2018-01-01,-,-,総合,愛知県,-,-,,113
2018-01-01,-,-,総合,三重県,-,-,,42
2018-01-01,-,-,総合,滋賀県,-,-,,41
2018-01-01,-,-,総合,京都府,-,-,,46
2018-01-01,-,-,総合,大阪府,-,-,,173
2018-01-01,-,-,総合,兵庫県,-,-,,81
2018-01-01,-,-,総合,奈良県,-,-,,27
2018-01-01,-,-,総合,和歌山県,-,-,,11
2018-01-01,-,-,総合,鳥取県,-,-,,11
2018-01-01,-,-,総合,島根県,-,-,,15
2018-01-01,-,-,総合,岡山県,-,-,,22
2018-01-01,-,-,総合,広島県,-,-,,38
2018-01-01,-,-,総合,山口県,-,-,,30
2018-01-01,-,-,総合,徳島県,-,-,,6
2018-01-01,-,-,総合,香川県,-,-,,11
2018-01-01,-,-,総合,愛媛県,-,-,,14
2018-01-01,-,-,総合,高知県,-,-,,7
2018-01-01,-,-,総合,福岡県,-,-,,94
2018-01-01,-,-,総合,佐賀県,-,-,,13
2018-01-01,-,-,総合,長崎県,-,-,,19
2018-01-01,-,-,総合,熊本県,-,-,,34
2018-01-01,-,-,総合,大分県,-,-,,29
2018-01-01,-,-,総合,宮崎県,-,-,,16
2018-01-01,-,-,総合,鹿児島県,-,-,,26
2018-01-01,-,-,総合,沖縄県,-,-,,26
2018-02-01,-,-,総合,北海道,-,-,,90
2018-02-01,-,-,総合,青森県,-,-,,26
2018-02-01,-,-,総合,岩手県,-,-,,22
2018-02-01,-,-,総合,宮城県,-,-,,24
2018-02-01,-,-,総合,秋田県,-,-,,20
2018-02-01,-,-,総合,山形県,-,-,,9
2018-02-01,-,-,総合,福島県,-,-,,19
2018-02-01,-,-,総合,茨城県,-,-,,28
2018-02-01,-,-,総合,栃木県,-,-,,23
2018-02-01,-,-,総合,群馬県,-,-,,33
2018-02-01,-,-,総合,埼玉県,-,-,,72
2018-02-01,-,-,総合,千葉県,-,-,,94
2018-02-01,-,-,総合,東京都,-,-,,125
2018-02-01,-,-,総合,神奈川県,-,-,,88
2018-02-01,-,-,総合,新潟県,-,-,,34
2018-02-01,-,-,総合,山梨県,-,-,,11
2018-02-01,-,-,総合,長野県,-,-,,40
2018-02-01,-,-,総合,富山県,-,-,,14
2018-02-01,-,-,総合,石川県,-,-,,19
2018-02-01,-,-,総合,福井県,-,-,,11
2018-02-01,-,-,総合,岐阜県,-,-,,38
2018-02-01,-,-,総合,静岡県,-,-,,26
2018-02-01,-,-,総合,愛知県,-,-,,113
2018-02-01,-,-,総合,三重県,-,-,,42
2018-02-01,-,-,総合,滋賀県,-,-,,42
2018-02-01,-,-,総合,京都府,-,-,,46
2018-02-01,-,-,総合,大阪府,-,-,,173
2018-02-01,-,-,総合,兵庫県,-,-,,80
2018-02-01,-,-,総合,奈良県,-,-,,27
2018-02-01,-,-,総合,和歌山県,-,-,,11
2018-02-01,-,-,総合,鳥取県,-,-,,11
2018-02-01,-,-,総合,島根県,-,-,,16
2018-02-01,-,-,総合,岡山県,-,-,,22
2018-02-01,-,-,総合,広島県,-,-,,38
2018-02-01,-,-,総合,山口県,-,-,,29
2018-02-01,-,-,総合,徳島県,-,-,,6
2018-02-01,-,-,総合,香川県,-,-,,11
2018-02-01,-,-,総合,愛媛県,-,-,,14
2018-02-01,-,-,総合,高知県,-,-,,7
2018-02-01,-,-,総合,福岡県,-,-,,94
2018-02-01,-,-,総合,佐賀県,-,-,,13
2018-02-01,-,-,総合,長崎県,-,-,,19
2018-02-01,-,-,総合,熊本県,-,-,,34
2018-02-01,-,-,総合,大分県,-,-,,29
2018-02-01,-,-,総合,宮崎県,-,-,,16
2018-02-01,-,-,総合,鹿児島県,-,-,,26
2018-02-01,-,-,総合,沖縄県,-,-,,26
2018-03-01,-,-,総合,北海道,-,-,,89
2018-03-01,-,-,総合,青森県,-,-,,26
2018-03-01,-,-,総合,岩手県,-,-,,22
2018-03-01,-,-,総合,宮城県,-,-,,24
2018-03-01,-,-,総合,秋田県,-,-,,20
2018-03-01,-,-,総合,山形県,-,-,,9
2018-03-01,-,-,総合,福島県,-,-,,19
2018-03-01,-,-,総合,茨城県,-,-,,28
2018-03-01,-,-,総合,栃木県,-,-,,23
2018-03-01,-,-,総合,群馬県,-,-,,32
2018-03-01,-,-,総合,埼玉県,-,-,,73
2018-03-01,-,-,総合,千葉県,-,-,,96
2018-03-01,-,-,総合,東京都,-,-,,125
2018-03-01,-,-,総合,神奈川県,-,-,,89
2018-03-01,-,-,総合,新潟県,-,-,,34
2018-03-01,-,-,総合,山梨県,-,-,,10
2018-03-01,-,-,総合,長野県,-,-,,40
2018-03-01,-,-,総合,富山県,-,-,,14
2018-03-01,-,-,総合,石川県,-,-,,19
2018-03-01,-,-,総合,福井県,-,-,,11
2018-03-01,-,-,総合,岐阜県,-,-,,38
2018-03-01,-,-,総合,静岡県,-,-,,26
2018-03-01,-,-,総合,愛知県,-,-,,113
2018-03-01,-,-,総合,三重県,-,-,,42
2018-03-01,-,-,総合,滋賀県,-,-,,42
2018-03-01,-,-,総合,京都府,-,-,,46
2018-03-01,-,-,総合,大阪府,-,-,,172
2018-03-01,-,-,総合,兵庫県,-,-,,80
2018-03-01,-,-,総合,奈良県,-,-,,27
2018-03-01,-,-,総合,和歌山県,-,-,,11
2018-03-01,-,-,総合,鳥取県,-,-,,11
2018-03-01,-,-,総合,島根県,-,-,,16
2018-03-01,-,-,総合,岡山県,-,-,,22
2018-03-01,-,-,総合,広島県,-,-,,38
2018-03-01,-,-,総合,山口県,-,-,,29
2018-03-01,-,-,総合,徳島県,-,-,,6
2018-03-01,-,-,総合,香川県,-,-,,11
2018-03-01,-,-,総合,愛媛県,-,-,,14
2018-03-01,-,-,総合,高知県,-,-,,7
2018-03-01,-,-,総合,福岡県,-,-,,95
2018-03-01,-,-,総合,佐賀県,-,-,,13
2018-03-01,-,-,総合,長崎県,-,-,,19
2018-03-01,-,-,総合,熊本県,-,-,,34
2018-03-01,-,-,総合,大分県,-,-,,29
2018-03-01,-,-,総合,宮崎県,-,-,,16
2018-03-01,-,-,総合,鹿児島県,-,-,,26
2018-03-01,-,-,総合,沖縄県,-,-,,26
2018-04-01,-,-,総合,北海道,-,-,,89
2018-04-01,-,-,総合,青森県,-,-,,26
2018-04-01,-,-,総合,岩手県,-,-,,22
2018-04-01,-,-,総合,宮城県,-,-,,24
2018-04-01,-,-,総合,秋田県,-,-,,20
2018-04-01,-,-,総合,山形県,-,-,,9
2018-04-01,-,-,総合,福島県,-,-,,19
2018-04-01,-,-,総合,茨城県,-,-,,28
2018-04-01,-,-,総合,栃木県,-,-,,23
2018-04-01,-,-,総合,群馬県,-,-,,32
2018-04-01,-,-,総合,埼玉県,-,-,,72
2018-04-01,-,-,総合,千葉県,-,-,,96
2018-04-01,-,-,総合,東京都,-,-,,126
2018-04-01,-,-,総合,神奈川県,-,-,,89
2018-04-01,-,-,総合,新潟県,-,-,,34
2018-04-01,-,-,総合,山梨県,-,-,,10
2018-04-01,-,-,総合,長野県,-,-,,40
2018-04-01,-,-,総合,富山県,-,-,,14
2018-04-01,-,-,総合,石川県,-,-,,19
2018-04-01,-,-,総合,福井県,-,-,,11
2018-04-01,-,-,総合,岐阜県,-,-,,38
2018-04-01,-,-,総合,静岡県,-,-,,26
2018-04-01,-,-,総合,愛知県,-,-,,113
2018-04-01,-,-,総合,三重県,-,-,,42
2018-04-01,-,-,総合,滋賀県,-,-,,42
2018-04-01,-,-,総合,京都府,-,-,,46
2018-04-01,-,-,総合,大阪府,-,-,,173
2018-04-01,-,-,総合,兵庫県,-,-,,80
2018-04-01,-,-,総合,奈良県,-,-,,27
2018-04-01,-,-,総合,和歌山県,-,-,,11
2018-04-01,-,-,総合,鳥取県,-,-,,11
2018-04-01,-,-,総合,島根県,-,-,,16
2018-04-01,-,-,総合,岡山県,-,-,,22
2018-04-01,-,-,総合,広島県,-,-,,39
2018-04-01,-,-,総合,山口県,-,-,,29
2018-04-01,-,-,総合,徳島県,-,-,,6
2018-04-01,-,-,総合,香川県,-,-,,11
2018-04-01,-,-,総合,愛媛県,-,-,,14
2018-04-01,-,-,総合,高知県,-,-,,7
2018-04-01,-,-,総合,福岡県,-,-,,95
2018-04-01,-,-,総合,佐賀県,-,-,,13
2018-04-01,-,-,総合,長崎県,-,-,,19
2018-04-01,-,-,総合,熊本県,-,-,,34
2018-04-01,-,-,総合,大分県,-,-,,29
2018-04-01,-,-,総合,宮崎県,-,-,,17
2018-04-01,-,-,総合,鹿児島県,-,-,,26
2018-04-01,-,-,総合,沖縄県,-,-,,26
2018-05-01,-,-,総合,北海道,-,-,,89
2018-05-01,-,-,総合,青森県,-,-,,26
2018-05-01,-,-,総合,岩手県,-,-,,22
2018-05-01,-,-,総合,宮城県,-,-,,24
2018-05-01,-,-,総合,秋田県,-,-,,20
2018-05-01,-,-,総合,山形県,-,-,,9
2018-05-01,-,-,総合,福島県,-,-,,19
2018-05-01,-,-,総合,茨城県,-,-,,28
2018-05-01,-,-,総合,栃木県,-,-,,23
2018-05-01,-,-,総合,群馬県,-,-,,32
2018-05-01,-,-,総合,埼玉県,-,-,,72
2018-05-01,-,-,総合,千葉県,-,-,,96
2018-05-01,-,-,総合,東京都,-,-,,127
2018-05-01,-,-,総合,神奈川県,-,-,,90
2018-05-01,-,-,総合,新潟県,-,-,,34
2018-05-01,-,-,総合,山梨県,-,-,,10
2018-05-01,-,-,総合,長野県,-,-,,40
2018-05-01,-,-,総合,富山県,-,-,,14
2018-05-01,-,-,総合,石川県,-,-,,19
2018-05-01,-,-,総合,福井県,-,-,,11
2018-05-01,-,-,総合,岐阜県,-,-,,38
2018-05-01,-,-,総合,静岡県,-,-,,26
2018-05-01,-,-,総合,愛知県,-,-,,113
2018-05-01,-,-,総合,三重県,-,-,,42
2018-05-01,-,-,総合,滋賀県,-,-,,43
2018-05-01,-,-,総合,京都府,-,-,,46
2018-05-01,-,-,総合,大阪府,-,-,,174
2018-05-01,-,-,総合,兵庫県,-,-,,80
2018-05-01,-,-,総合,奈良県,-,-,,27
2018-05-01,-,-,総合,和歌山県,-,-,,11
2018-05-01,-,-,総合,鳥取県,-,-,,11
2018-05-01,-,-,総合,島根県,-,-,,16
2018-05-01,-,-,総合,岡山県,-,-,,22
2018-05-01,-,-,総合,広島県,-,-,,39
2018-05-01,-,-,総合,山口県,-,-,,29
2018-05-01,-,-,総合,徳島県,-,-,,6
2018-05-01,-,-,総合,香川県,-,-,,11
2018-05-01,-,-,総合,愛媛県,-,-,,14
2018-05-01,-,-,総合,高知県,-,-,,7
2018-05-01,-,-,総合,福岡県,-,-,,94
2018-05-01,-,-,総合,佐賀県,-,-,,12
2018-05-01,-,-,総合,長崎県,-,-,,19
2018-05-01,-,-,総合,熊本県,-,-,,35
2018-05-01,-,-,総合,大分県,-,-,,29
2018-05-01,-,-,総合,宮崎県,-,-,,17
2018-05-01,-,-,総合,鹿児島県,-,-,,27
2018-05-01,-,-,総合,沖縄県,-,-,,28
2018-06-01,-,-,総合,北海道,-,-,,89
2018-06-01,-,-,総合,青森県,-,-,,26
2018-06-01,-,-,総合,岩手県,-,-,,22
2018-06-01,-,-,総合,宮城県,-,-,,24
2018-06-01,-,-,総合,秋田県,-,-,,20
2018-06-01,-,-,総合,山形県,-,-,,9
2018-06-01,-,-,総合,福島県,-,-,,20
2018-06-01,-,-,総合,茨城県,-,-,,28
2018-06-01,-,-,総合,栃木県,-,-,,23
2018-06-01,-,-,総合,群馬県,-,-,,33
2018-06-01,-,-,総合,埼玉県,-,-,,73
2018-06-01,-,-,総合,千葉県,-,-,,96
2018-06-01,-,-,総合,東京都,-,-,,127
2018-06-01,-,-,総合,神奈川県,-,-,,90
2018-06-01,-,-,総合,新潟県,-,-,,34
2018-06-01,-,-,総合,山梨県,-,-,,10
2018-06-01,-,-,総合,長野県,-,-,,40
2018-06-01,-,-,総合,富山県,-,-,,14
2018-06-01,-,-,総合,石川県,-,-,,19
2018-06-01,-,-,総合,福井県,-,-,,11
2018-06-01,-,-,総合,岐阜県,-,-,,37
2018-06-01,-,-,総合,静岡県,-,-,,26
2018-06-01,-,-,総合,愛知県,-,-,,113
2018-06-01,-,-,総合,三重県,-,-,,42
2018-06-01,-,-,総合,滋賀県,-,-,,43
2018-06-01,-,-,総合,京都府,-,-,,46
2018-06-01,-,-,総合,大阪府,-,-,,173
2018-06-01,-,-,総合,兵庫県,-,-,,80
2018-06-01,-,-,総合,奈良県,-,-,,27
2018-06-01,-,-,総合,和歌山県,-,-,,11
2018-06-01,-,-,総合,鳥取県,-,-,,11
2018-06-01,-,-,総合,島根県,-,-,,16
2018-06-01,-,-,総合,岡山県,-,-,,22
2018-06-01,-,-,総合,広島県,-,-,,39
2018-06-01,-,-,総合,山口県,-,-,,30
2018-06-01,-,-,総合,徳島県,-,-,,6
2018-06-01,-,-,総合,香川県,-,-,,11
2018-06-01,-,-,総合,愛媛県,-,-,,14
2018-06-01,-,-,総合,高知県,-,-,,7
2018-06-01,-,-,総合,福岡県,-,-,,94
2018-06-01,-,-,総合,佐賀県,-,-,,12
2018-06-01,-,-,総合,長崎県,-,-,,19
2018-06-01,-,-,総合,熊本県,-,-,,35
2018-06-01,-,-,総合,大分県,-,-,,29
2018-06-01,-,-,総合,宮崎県,-,-,,17
2018-06-01,-,-,総合,鹿児島県,-,-,,27
2018-06-01,-,-,総合,沖縄県,-,-,,28
2018-07-01,-,-,総合,北海道,-,-,,89
2018-07-01,-,-,総合,青森県,-,-,,26
2018-07-01,-,-,総合,岩手県,-,-,,22
2018-07-01,-,-,総合,宮城県,-,-,,24
2018-07-01,-,-,総合,秋田県,-,-,,20
2018-07-01,-,-,総合,山形県,-,-,,9
2018-07-01,-,-,総合,福島県,-,-,,20
2018-07-01,-,-,総合,茨城県,-,-,,28
2018-07-01,-,-,総合,栃木県,-,-,,23
2018-07-01,-,-,総合,群馬県,-,-,,33
2018-07-01,-,-,総合,埼玉県,-,-,,74
2018-07-01,-,-,総合,千葉県,-,-,,95
2018-07-01,-,-,総合,東京都,-,-,,127
2018-07-01,-,-,総合,神奈川県,-,-,,90
2018-07-01,-,-,総合,新潟県,-,-,,33
2018-07-01,-,-,総合,山梨県,-,-,,11
2018-07-01,-,-,総合,長野県,-,-,,40
2018-07-01,-,-,総合,富山県,-,-,,14
2018-07-01,-,-,総合,石川県,-,-,,19
2018-07-01,-,-,総合,福井県,-,-,,11
2018-07-01,-,-,総合,岐阜県,-,-,,37
2018-07-01,-,-,総合,静岡県,-,-,,26
2018-07-01,-,-,総合,愛知県,-,-,,113
2018-07-01,-,-,総合,三重県,-,-,,41
2018-07-01,-,-,総合,滋賀県,-,-,,43
2018-07-01,-,-,総合,京都府,-,-,,46
2018-07-01,-,-,総合,大阪府,-,-,,173
2018-07-01,-,-,総合,兵庫県,-,-,,78
2018-07-01,-,-,総合,奈良県,-,-,,27
2018-07-01,-,-,総合,和歌山県,-,-,,11
2018-07-01,-,-,総合,鳥取県,-,-,,11
2018-07-01,-,-,総合,島根県,-,-,,16
2018-07-01,-,-,総合,岡山県,-,-,,22
2018-07-01,-,-,総合,広島県,-,-,,38
2018-07-01,-,-,総合,山口県,-,-,,30
2018-07-01,-,-,総合,徳島県,-,-,,6
2018-07-01,-,-,総合,香川県,-,-,,11
2018-07-01,-,-,総合,愛媛県,-,-,,14
2018-07-01,-,-,総合,高知県,-,-,,7
2018-07-01,-,-,総合,福岡県,-,-,,93
2018-07-01,-,-,総合,佐賀県,-,-,,12
2018-07-01,-,-,総合,長崎県,-,-,,19
2018-07-01,-,-,総合,熊本県,-,-,,35
2018-07-01,-,-,総合,大分県,-,-,,29
2018-07-01,-,-,総合,宮崎県,-,-,,17
2018-07-01,-,-,総合,鹿児島県,-,-,,27
2018-07-01,-,-,総合,沖縄県,-,-,,28
2018-08-01,-,-,総合,北海道,-,-,,88
2018-08-01,-,-,総合,青森県,-,-,,26
2018-08-01,-,-,総合,岩手県,-,-,,22
2018-08-01,-,-,総合,宮城県,-,-,,24
2018-08-01,-,-,総合,秋田県,-,-,,20
2018-08-01,-,-,総合,山形県,-,-,,9
2018-08-01,-,-,総合,福島県,-,-,,20
2018-08-01,-,-,総合,茨城県,-,-,,28
2018-08-01,-,-,総合,栃木県,-,-,,23
2018-08-01,-,-,総合,群馬県,-,-,,34
2018-08-01,-,-,総合,埼玉県,-,-,,72
2018-08-01,-,-,総合,千葉県,-,-,,94
2018-08-01,-,-,総合,東京都,-,-,,127
2018-08-01,-,-,総合,神奈川県,-,-,,90
2018-08-01,-,-,総合,新潟県,-,-,,31
2018-08-01,-,-,総合,山梨県,-,-,,11
2018-08-01,-,-,総合,長野県,-,-,,39
2018-08-01,-,-,総合,富山県,-,-,,14
2018-08-01,-,-,総合,石川県,-,-,,19
2018-08-01,-,-,総合,福井県,-,-,,11
2018-08-01,-,-,総合,岐阜県,-,-,,36
2018-08-01,-,-,総合,静岡県,-,-,,26
2018-08-01,-,-,総合,愛知県,-,-,,113
2018-08-01,-,-,総合,三重県,-,-,,41
2018-08-01,-,-,総合,滋賀県,-,-,,44
2018-08-01,-,-,総合,京都府,-,-,,46
2018-08-01,-,-,総合,大阪府,-,-,,172
2018-08-01,-,-,総合,兵庫県,-,-,,78
2018-08-01,-,-,総合,奈良県,-,-,,27
2018-08-01,-,-,総合,和歌山県,-,-,,11
2018-08-01,-,-,総合,鳥取県,-,-,,11
2018-08-01,-,-,総合,島根県,-,-,,16
2018-08-01,-,-,総合,岡山県,-,-,,22
2018-08-01,-,-,総合,広島県,-,-,,37
2018-08-01,-,-,総合,山口県,-,-,,29
2018-08-01,-,-,総合,徳島県,-,-,,6
2018-08-01,-,-,総合,香川県,-,-,,11
2018-08-01,-,-,総合,愛媛県,-,-,,14
2018-08-01,-,-,総合,高知県,-,-,,7
2018-08-01,-,-,総合,福岡県,-,-,,93
2018-08-01,-,-,総合,佐賀県,-,-,,12
2018-08-01,-,-,総合,長崎県,-,-,,19
2018-08-01,-,-,総合,熊本県,-,-,,36
2018-08-01,-,-,総合,大分県,-,-,,29
2018-08-01,-,-,総合,宮崎県,-,-,,17
2018-08-01,-,-,総合,鹿児島県,-,-,,27
2018-08-01,-,-,総合,沖縄県,-,-,,28
2018-09-01,-,-,総合,北海道,-,-,,88
2018-09-01,-,-,総合,青森県,-,-,,26
2018-09-01,-,-,総合,岩手県,-,-,,23
2018-09-01,-,-,総合,宮城県,-,-,,25
2018-09-01,-,-,総合,秋田県,-,-,,20
2018-09-01,-,-,総合,山形県,-,-,,9
2018-09-01,-,-,総合,福島県,-,-,,20
2018-09-01,-,-,総合,茨城県,-,-,,28
2018-09-01,-,-,総合,栃木県,-,-,,23
2018-09-01,-,-,総合,群馬県,-,-,,34
2018-09-01,-,-,総合,埼玉県,-,-,,71
2018-09-01,-,-,総合,千葉県,-,-,,94
2018-09-01,-,-,総合,東京都,-,-,,127
2018-09-01,-,-,総合,神奈川県,-,-,,88
2018-09-01,-,-,総合,新潟県,-,-,,31
2018-09-01,-,-,総合,山梨県,-,-,,11
2018-09-01,-,-,総合,長野県,-,-,,39
2018-09-01,-,-,総合,富山県,-,-,,14
2018-09-01,-,-,総合,石川県,-,-,,19
2018-09-01,-,-,総合,福井県,-,-,,11
2018-09-01,-,-,総合,岐阜県,-,-,,36
2018-09-01,-,-,総合,静岡県,-,-,,26
2018-09-01,-,-,総合,愛知県,-,-,,113
2018-09-01,-,-,総合,三重県,-,-,,41
2018-09-01,-,-,総合,滋賀県,-,-,,44
2018-09-01,-,-,総合,京都府,-,-,,46
2018-09-01,-,-,総合,大阪府,-,-,,172
2018-09-01,-,-,総合,兵庫県,-,-,,78
2018-09-01,-,-,総合,奈良県,-,-,,27
2018-09-01,-,-,総合,和歌山県,-,-,,11
2018-09-01,-,-,総合,鳥取県,-,-,,11
2018-09-01,-,-,総合,島根県,-,-,,16
2018-09-01,-,-,総合,岡山県,-,-,,22
2018-09-01,-,-,総合,広島県,-,-,,37
2018-09-01,-,-,総合,山口県,-,-,,29
2018-09-01,-,-,総合,徳島県,-,-,,6
2018-09-01,-,-,総合,香川県,-,-,,11
2018-09-01,-,-,総合,愛媛県,-,-,,14
2018-09-01,-,-,総合,高知県,-,-,,7
2018-09-01,-,-,総合,福岡県,-,-,,92
2018-09-01,-,-,総合,佐賀県,-,-,,12
2018-09-01,-,-,総合,長崎県,-,-,,19
2018-09-01,-,-,総合,熊本県,-,-,,36
2018-09-01,-,-,総合,大分県,-,-,,29
2018-09-01,-,-,総合,宮崎県,-,-,,17
2018-09-01,-,-,総合,鹿児島県,-,-,,28
2018-09-01,-,-,総合,沖縄県,-,-,,28
2018-10-01,-,-,総合,北海道,-,-,,90
2018-10-01,-,-,総合,青森県,-,-,,26
2018-10-01,-,-,総合,岩手県,-,-,,23
2018-10-01,-,-,総合,宮城県,-,-,,25
2018-10-01,-,-,総合,秋田県,-,-,,20
2018-10-01,-,-,総合,山形県,-,-,,9
2018-10-01,-,-,総合,福島県,-,-,,20
2018-10-01,-,-,総合,茨城県,-,-,,29
2018-10-01,-,-,総合,栃木県,-,-,,25
2018-10-01,-,-,総合,群馬県,-,-,,34
2018-10-01,-,-,総合,埼玉県,-,-,,71
2018-10-01,-,-,総合,千葉県,-,-,,95
2018-10-01,-,-,総合,東京都,-,-,,126
2018-10-01,-,-,総合,神奈川県,-,-,,91
2018-10-01,-,-,総合,新潟県,-,-,,31
2018-10-01,-,-,総合,山梨県,-,-,,11
2018-10-01,-,-,総合,長野県,-,-,,39
2018-10-01,-,-,総合,富山県,-,-,,14
2018-10-01,-,-,総合,石川県,-,-,,19
2018-10-01,-,-,総合,福井県,-,-,,11
2018-10-01,-,-,総合,岐阜県,-,-,,38
2018-10-01,-,-,総合,静岡県,-,-,,26
2018-10-01,-,-,総合,愛知県,-,-,,114
2018-10-01,-,-,総合,三重県,-,-,,42
2018-10-01,-,-,総合,滋賀県,-,-,,44
2018-10-01,-,-,総合,京都府,-,-,,47
2018-10-01,-,-,総合,大阪府,-,-,,177
2018-10-01,-,-,総合,兵庫県,-,-,,79
2018-10-01,-,-,総合,奈良県,-,-,,28
2018-10-01,-,-,総合,和歌山県,-,-,,11
2018-10-01,-,-,総合,鳥取県,-,-,,11
2018-10-01,-,-,総合,島根県,-,-,,18
2018-10-01,-,-,総合,岡山県,-,-,,22
2018-10-01,-,-,総合,広島県,-,-,,37
2018-10-01,-,-,総合,山口県,-,-,,30
2018-10-01,-,-,総合,徳島県,-,-,,6
2018-10-01,-,-,総合,香川県,-,-,,11
2018-10-01,-,-,総合,愛媛県,-,-,,14
2018-10-01,-,-,総合,高知県,-,-,,7
2018-10-01,-,-,総合,福岡県,-,-,,92
2018-10-01,-,-,総合,佐賀県,-,-,,15
2018-10-01,-,-,総合,長崎県,-,-,,19
2018-10-01,-,-,総合,熊本県,-,-,,37
2018-10-01,-,-,総合,大分県,-,-,,31
2018-10-01,-,-,総合,宮崎県,-,-,,17
2018-10-01,-,-,総合,鹿児島県,-,-,,28
