発売日,クロスレビュー(評価),価格帯,ジャンル,メーカー,タイトル,シリーズ,ID,カウント
1999-10-28,-,-,-,アイディアファクトリー,伝説獣の穴モンスターコンプリワールドVer.2,-,8210,0
1999-10-28,-,-,PZL/TBL,アテナ,プロ麻雀極天元戦編,-,8356,0
1999-10-28,-,-,ADV,アークシステムワークス,プリズマティカリゼーション,-,8439,0
1999-10-28,-,-,-,サンソフト,必殺パチスロステーション2爆登！常識破りの2タイプ,-,8704,0
1999-10-28,-,-,-,ウーピーキャンプ,トンバ！ザ・ワイルドアドベンチャー,-,8796,0
1999-10-28,-,-,-,サクセス,花札2(SuperLite1500シリーズ),-,9023,0
1999-10-28,-,-,-,サクセス,将棋2(SuperLite1500シリーズ),-,9024,0
1999-10-28,-,-,-,KSS,漂流記,-,9340,0
1999-10-28,-,-,-,サミー,ダークテイルズフロム・ザ・ロストソウル,-,9604,0
1999-10-28,-,-,-,マックスベット,実戦パチスロ必勝法！シングルイプシロンR,-,9617,0
1999-10-28,-,-,-,マックスベット,実戦パチスロ必勝法！シングル仮面ライダー＆ギャロップ,-,9622,0
1999-10-28,-,-,-,マックスベット,実戦パチスロ必勝法！シングル仮面ライダーV3,-,9623,0
1999-10-28,-,-,-,角川書店,モンスターコレクション仮面の魔道士,-,9821,0
1999-10-28,-,-,-,徳間書店,クリックまんがクリックのひ,-,9838,0
1999-10-28,-,-,-,デジキューブ,プロ野球シミュレーションダグアウト'99,野球,9839,0
1999-10-28,-,-,-,スティング,バロック歪んだ妄想,-,10314,0
1999-10-28,-,-,-,スティング,バロック歪んだ妄想初回限定版,-,10315,0
1999-10-28,-,-,-,ローカス,ウィザードリィニューエイジ・オブ・リルガミン,-,10392,0
1999-11-01,-,-,-,D3パブリッシャー,THEブロックくずし(SIMPLE1500シリーズVol.14),-,8538,0
1999-11-01,-,-,-,D3パブリッシャー,THEパチスロ(SIMPLE1500シリーズVol.16),-,8540,0
1999-11-01,-,-,-,D3パブリッシャー,THEパズル(SIMPLE1500シリーズVol.20),-,8545,0
1999-11-02,-,-,RPG,スクウェア,クロノ・トリガー,-,7146,0
1999-11-02,-,-,-,ナムコ,パックマンワールド20thアニバーサリー,-,7235,0
1999-11-02,-,-,-,バンダイ,一撃鋼の人,-,7827,0
1999-11-02,-,-,-,ビクター,サブマリンハンター鯱,-,8016,0
1999-11-02,-,-,-,アクアルージュ,ブレイクバレー,-,8257,0
1999-11-02,-,-,-,日本テレネット,パーラープロジュニアVol.2,-,8746,0
1999-11-02,-,-,-,エポック社,ドラえもん2SOS！おとぎの国復刻版,-,8850,0
1999-11-02,-,-,PZL/TBL,カルチャーブレーン,女流雀士に挑戦私達に挑戦してネ！(プロ麻雀兵シリーズ),-,9925,0
1999-11-02,-,-,-,タオヒューマンシステムズ,ワイルドボーター,-,10333,0
1999-11-11,-,-,-,ソニー,立体忍者活劇天誅忍百選,-,6976,0
1999-11-11,-,-,-,ソニー,ペットTVwithmydearDog,-,6977,0
1999-11-11,-,-,-,コナミ,ブリーディングスタッド99,-,7398,0
1999-11-11,-,-,-,カプコン,マーヴルVSカプコンクラッシュオブスーパーヒーローズEXエディション,-,7621,0
1999-11-11,-,-,-,コーエー,西遊記,-,7944,0
1999-11-11,-,-,-,タイトー,サイドバイサイドスペシャル2000,-,8151,0
1999-11-11,-,-,-,アフェクト,光の島,-,8373,0
1999-11-11,-,-,-,インターナショナル・カードシステム,FEVER(SANKYO公式パチンコシミュレーション),-,8766,0
1999-11-11,-,-,-,ヴィジット,ザ・占い恋愛星座占い,-,9238,0
1999-11-11,-,-,-,マックスベット,実戦パチスロ必勝法！シングルシーマスターX,-,9620,0
1999-11-11,-,-,-,毎日コミュニケーションズ,プリズナー,-,9895,0
1999-11-18,-,-,-,ソニー,アランドラ2魔進化の謎,-,6946,0
1999-11-18,-,-,-,ソニー,ファン！ファン！ピングーようこそ！南極へ,-,6989,0
1999-11-18,-,-,RPG,スクウェア,クロノ・クロス,-,7145,69
1999-11-18,-,-,-,ソニー,ファン！ファン！ピングーようこそ！南極へ初回限定版,-,7520,0
1999-11-18,-,-,-,ハドソン,プラネット・ドブ,-,7994,0
1999-11-18,-,-,-,アイレム,三洋パチンコパラダイス2海物語スペシャル,-,8247,0
1999-11-18,-,-,-,イマジニア,デジタルミュージアムヒロ・ヤマガタ,-,8486,0
1999-11-18,-,-,-,D3パブリッシャー,THEボーリング(SIMPLE1500シリーズVol.18),-,8542,0
1999-11-18,-,-,-,D3パブリッシャー,THEすごろく(SIMPLE1500シリーズVol.19),-,8543,0
1999-11-18,-,-,-,ヴィジット,ザ・占い2毎日のタロット占い,-,9239,0
1999-11-18,-,-,-,KSS,マックスサーフィン2000,-,9325,0
1999-11-18,-,-,RPG,パンドラボックス,ドラゴンナイツグロリアス(パンドラマックスシリーズVol.1),-,9802,0
1999-11-18,-,-,-,徳間書店,クリックまんが銀河英雄伝説2イゼルローン攻略,-,9837,0
1999-11-18,-,-,-,毎日コミュニケーションズ,最強東大将棋2,-,9899,0
1999-11-18,-,-,-,クライマックス,ランナバウト2,-,10290,0
1999-11-18,-,-,-,日本アプリケーション,えんがちょ！,-,10409,0
1999-11-25,-,-,-,コナミ,ダンスダンスレボリューション2ndReMIXアペンドクラブVol.1,-,7351,0
1999-11-25,-,-,SLG,コナミ,ときめきメモリアル2,-,7375,0
1999-11-25,-,-,RPG,アトラス,グローランサー,-,7494,0
1999-11-25,-,-,-,コナミ,ときめきメモリアル2,-,7511,0
1999-11-25,-,-,ACT,カプコン,ロックマン5ブルースの罠！?,-,7681,0
1999-11-25,-,-,-,ビクター,チャルメラ,-,8022,0
1999-11-25,-,-,ADV,データイースト,探偵神宮寺三郎灯火が消えぬ間に,-,8097,0
1999-11-25,-,-,-,アスキー,トゥルーラブストーリーファンディスク,-,8119,0
1999-11-25,-,-,-,アイディアファクトリー,純情で可憐メイマイ騎士団スペクトラルフォース聖少女外伝,-,8206,0
1999-11-25,-,-,PZL/TBL,アイフォー,AI麻雀2000,-,8216,0
1999-11-25,-,-,-,アルゼ,パチスロアルゼ王国2,-,8385,0
1999-11-25,-,-,RPG,イマジニア,メダロットR,-,8489,0
1999-11-25,-,-,-,サンソフト,必殺パチンコステーション7CRチューミーハウスXL・CRバトルヒーローV・ファインプレー,-,8720,0
1999-11-25,-,-,-,日本テレネット,パーラープロジュニアVol.3,-,8747,0
1999-11-25,-,-,-,エスコット,ホワイトダイアモンド,-,8835,0
1999-11-25,-,-,-,エポック社,リングライズ,-,8853,0
1999-11-25,-,-,SLG,バンプレスト,真・魔装機神PANZERWARFARE,-,9158,0
1999-11-25,-,-,-,リバーヒルソフト,クレイマンガンホッケー,-,9408,0
1999-11-25,-,-,-,メディアワークス,ハイスクール・オブ・ブリッツ,-,9552,0
1999-11-25,-,-,-,ポニーキャニオン,週刊ギャロップブラッドマスター,-,9715,0
1999-11-25,-,-,RPG,日本一ソフトウェア,リトルプリンセスマール王国の人形姫2,-,9725,0
1999-11-25,-,-,-,日本一ソフトウェア,リトルプリンセス+1マール王国の人形姫2,-,9726,0
1999-11-25,-,-,-,ビング,着信メロディだもん,-,9933,0
1999-11-25,-,-,-,サクセス,新生トイレの花子さん(SuperLite1500シリーズ),-,10064,0
1999-11-25,-,-,-,ハックベリー,パチってちょんまげ(京楽公認・応援団＆CCガールズ),-,10241,0
1999-12-02,-,-,-,リバーヒルソフト,バーミリオン・デザート,-,114,0
1999-12-02,-,-,-,ソニー,レジェンドオブドラグーン,-,6960,0
1999-12-02,-,-,-,ソニー,どこでもいっしょポケットステーションもいっしょ,-,7054,0
1999-12-02,-,-,-,ナムコ,ドラゴンヴァラー,-,7224,0
1999-12-02,-,-,-,コナミ,ターザン,-,7359,0
1999-12-02,-,-,-,コナミ,実況Jリーグ1999パーフェクトストライカー,-,7451,0
1999-12-02,-,-,-,タカラ,DX人生ゲーム3,-,7555,0
1999-12-02,-,-,-,コーエー,大航海時代4ポルトエシュタード,-,7949,0
1999-12-02,-,-,-,コーエー,大航海時代4ポルトエシュタード初回限定版,-,7950,0
1999-12-02,-,-,-,ビクター,マイホームドリーム2庭つき一戸建てで、いこう,-,8037,0
1999-12-02,-,-,PZL/TBL,アテナ,井出洋介の麻雀教室,-,8362,0
1999-12-02,-,-,-,アートディンク,ルナティックドーンオデッセイ,-,8463,0
1999-12-02,-,-,-,サンソフト,ククロセアトロ悠久の瞳,-,8679,0
1999-12-02,-,-,SRPG,バンプレスト,第2次スーパーロボット大戦,-,9132,0
1999-12-02,-,-,-,メディアエンターテイメント,パチスロ帝王3(シーマスターX・イプシロンR・ワイワイパルサー2),-,9285,0
1999-12-02,-,-,-,日本物産,おとなの遊び二チブツコレクション2000,-,9587,0
1999-12-02,-,-,-,ユービーアイソフト,オールスターテニス'99,-,10121,0
1999-12-09,-,-,-,ソニー,ビブリボン,-,7059,0
1999-12-09,-,-,-,日本テレネット,パーラープロ8(パチンコ実機シミュレーションゲーム),-,7195,0
1999-12-09,-,-,-,コナミ,ダンシングステージフィーチャリングTRUEKISSDEST,-,7347,0
1999-12-09,-,-,-,コナミ,てれび紙芝居Vol.1,-,7365,0
1999-12-09,-,-,-,コナミ,遊戯王真デュエルモンスターズ封印されし記憶,-,7467,0
1999-12-09,-,-,-,コナミ,遊戯王真デュエルモンスターズ封印されし記憶初回限定スペシャルBOX,-,7514,0
1999-12-09,-,-,-,タカラ,トランスフォーマービーストウォーズメタルス激突！ガンガンバトル,-,7602,0
1999-12-09,-,-,ACT,カプコン,ロックマン6史上最大の戦い！！,-,7682,0
1999-12-09,-,-,ACT,テクモ,蒼魔灯,-,7978,0
1999-12-09,-,-,-,ビクター,バンパイアハンターD,-,8030,0
1999-12-09,-,-,-,タイトー,ランドメーカー,-,8169,0
1999-12-09,-,-,ETC,タイトー,電車でGO！プロフェッショナル仕様,-,8178,0
1999-12-09,-,-,-,アクアルージュ,HEIWAパチンコグラフィティVol.1,-,8254,0
1999-12-09,-,-,-,アクアルージュ,HEIWAパチンコグラフィティVol.2,-,8255,0
1999-12-09,-,-,-,D3パブリッシャー,THEプロレス(SIMPLE1500シリーズVol.22),-,8548,0
1999-12-09,-,-,-,D3パブリッシャー,THEゲートボール(SIMPLE1500シリーズVol.23),-,8549,0
1999-12-09,-,-,-,D3パブリッシャー,THEガンシューティング(SIMPLE1500シリーズVol.24),-,8550,0
1999-12-09,-,-,-,エレクトロニック・アーツ,スター・ウォーズエピソード1ファントム・メナス,-,8880,0
1999-12-09,-,-,-,シスコンエンタテイメント,アクションバス,-,9528,0
1999-12-09,-,-,-,童,ル・コンチェルトppピアニシモ,-,10074,0
1999-12-09,-,-,-,童,ル・コンチェルトffフォルティシモ,-,10075,0
1999-12-10,-,-,-,オラシオン,サザンオールスターズスペースモサ,-,10081,0
1999-12-11,-,-,RCG,ソニー,グランツーリスモ2,-,7032,171
1999-12-16,-,-,-,ソニー,ラブ＆デストロイ,-,6998,0
1999-12-16,-,-,RCG,ソニー,クラッシュ・バンディクーレーシング,-,7030,0
1999-12-16,-,-,-,スクウェア,パラサイト・イヴ2,-,7162,0
1999-12-16,-,-,-,コナミ,筋肉番付Vol.1俺が最強の男だ！,-,7442,0
1999-12-16,-,-,-,タカラ,超磁力戦士ミクロマンジェネレーション2000,-,7614,0
1999-12-16,-,-,-,バンダイ,グンペイ,-,7707,0
1999-12-16,-,-,TBL,ハドソン,桃太郎電鉄V<ブイ>,-,8006,0
1999-12-16,-,-,TBL,ハドソン,桃太郎電鉄V<ブイ>初回版,-,8007,0
1999-12-16,-,-,-,ビクター,牧場物語ハーベストムーン,-,8057,0
1999-12-16,-,-,-,BPS,ザ・ネクスト・テトリス・デラックス,-,8518,0
1999-12-16,-,-,-,サンソフト,必殺パチスロステーションSP山佐★ベストチョイス,-,8708,0
1999-12-16,-,-,-,テクノソフト,ネオリュード刻まれた紋章,-,9349,0
1999-12-16,-,-,-,トミー,蒸気機関車運転シミュレーションSLで行こう！2,-,9404,0
1999-12-16,-,-,-,データム・ポリスター,ぽけかの愛田由美,-,9436,0
1999-12-16,-,-,-,データム・ポリスター,ぽけかの植野史緒,-,9437,0
1999-12-16,-,-,-,データム・ポリスター,ぽけかの宝条院静香,-,9438,0
1999-12-16,-,-,-,SNK,クーデルカ,-,9452,0
1999-12-16,-,-,-,角川書店,ゲートキーパーズ,-,9818,0
1999-12-16,-,-,-,徳間書店,クリックまんがダイナミックロボット大戦2恐怖！悪魔族復活,-,9836,0
1999-12-16,-,-,-,スパイク,爆走デコトラ伝説2男人生夢一路,-,9886,0
1999-12-16,-,-,-,TYO,アートカミオン芸術伝,-,9911,0
1999-12-16,-,-,PZL,コンパイル,ぷよぷよーんカーくんといっしょ,-,9974,0
1999-12-16,-,-,-,テイチク,モンスターパニッシュ,-,10002,0
1999-12-16,-,-,-,悠紀エンタープライズ,森田和郎のチェス(森田思考搭載シリーズ),-,10126,0
1999-12-16,-,-,-,悠紀エンタープライズ,森田和郎の花札(森田思考搭載シリーズ),-,10128,0
1999-12-16,-,-,-,悠紀エンタープライズ,森田和郎の五目並べと連珠(森田思考搭載シリーズ),-,10129,0
1999-12-22,-,-,-,ソニー,サイジャンボ,-,7017,0
1999-12-22,-,-,RPG,エニックス,ヴァルキリープロファイル,-,7116,0
1999-12-22,-,-,-,スクウェア,チョコボコレクション,-,7152,0
1999-12-22,-,-,-,スクウェア,チョコボスタリオン,-,7153,0
1999-12-22,-,-,-,ナムコ,ナイナイの迷探偵,-,7225,0
1999-12-22,-,-,-,コナミ,ダンスダンスレボリューション2ndReMIXアペンドクラブVol.2,-,7352,0
1999-12-22,-,-,-,エニックス,ヴァルキリープロファイルリミテッドボックス,-,7516,0
1999-12-22,-,-,FTG,カプコン,ストリートファイターEX2プラス,ストリートファイター,7645,0
1999-12-22,-,-,-,バンダイ,カウントダウンヴァンパイヤーズ,-,7749,0
1999-12-22,-,-,-,バンダイ,デジモンワールドデジタルカードバトル,-,7806,0
1999-12-22,-,-,-,テクモ,Jリーグサッカー実況サバイバルリーグ,-,7964,0
1999-12-22,-,-,-,アスキー,パンツァーフロント,-,8104,0
1999-12-22,-,-,-,アイディアファクトリー,スペクトラルブレイド,-,8207,0
1999-12-22,-,-,-,サンソフト,ラブ・ゲームスわいわいテニス2,-,8699,0
1999-12-22,-,-,-,サンソフト,必殺パチンコステーションnow2やったぜ一発・ツモツモ天国,-,8724,0
1999-12-22,-,-,-,日本テレネット,パーラープロジュニアVol.4,-,8748,0
1999-12-22,-,-,-,サクセス,バトルすごろくハンター(SuperLite1500シリーズ),-,9008,0
1999-12-22,-,-,-,バンプレスト,第3次スーパーロボット大戦,-,9133,0
1999-12-22,-,-,-,ヴィジット,ザ・心理ゲーム5,-,9232,0
1999-12-22,-,-,-,メディアエンターテイメント,悠久幻想曲3パーペチュアルブルー,-,9281,0
1999-12-22,-,-,PZL/TBL,ナグザット,日本プロ麻雀連盟公認道場破り2,-,9431,0
1999-12-22,-,-,-,SNK,剣客異聞録甦りし蒼紅の刃サムライスピリッツ新章,-,9462,0
1999-12-22,-,-,-,講談社,鬼眼城,-,9482,0
1999-12-22,-,-,-,シスコンエンタテイメント,ぼくは航空管制官,-,9535,0
1999-12-22,-,-,-,フォグ,みちのく秘湯恋物語Kai,-,10184,0
1999-12-22,-,-,-,テクノソレイユ,トールアンリミテッド,-,10198,0
1999-12-22,-,-,-,ローカス,グローカルヘキサイト,-,10391,0
1999-12-25,-,-,SPG,コナミ,実況パワフルプロ野球'99決定版,野球,7299,0
1999-12-25,-,-,-,コナミ,牧場経営的ボードゲームうまぽりぃ,-,7464,0
2000-01-06,-,-,-,アクレイムジャパン,リボルト,-,8294,0
2000-01-06,-,-,-,バンプレスト,サモンナイト,-,9113,0
2000-01-06,-,-,-,バンプレスト,スーパーロボット大戦EX,-,9121,0
2000-01-06,-,-,-,ジャレコ,シーバス1-2-3ディステニー！運命を変える者！,-,9259,0
2000-01-06,-,-,-,ガスト,ロビン・ロイドの冒険,-,9575,0
2000-01-06,-,-,-,メディアリング,ダートチャンプモトクロスNo.1,-,9963,0
2000-01-13,-,-,ETC,ソニー,ポケットじまん,-,7075,0
2000-01-13,-,-,-,コナミ,ハイパーバリュー2800花札,-,7383,0
2000-01-13,-,-,PZL/TBL,コナミ,ハイパーバリュー2800麻雀,-,7384,0
2000-01-13,-,-,-,アトラス,峠MAXG,-,7544,0
2000-01-13,-,-,-,バンダイ,タクティカルアーマーカスタムガサラキ,-,7739,0
2000-01-13,-,-,PZL/TBL,アフェクト,0からの麻雀麻雀幼稚園R,-,8368,0
2000-01-13,-,-,-,日本テレネット,HEIWAパーラープロルパン三世スペシャル,-,8745,0
2000-01-13,-,-,-,イースリースタッフ,今夜も千両箱！！2000,-,8781,0
2000-01-13,-,-,-,ナガセ,プレイで覚える英単語でるでる1700センター試験レベル対応(プレイで覚えるシリーズ),-,10059,0
2000-01-13,-,-,-,ナガセ,プレイで覚える中学英単語でるでる1200(プレイで覚えるシリーズ),-,10060,0
2000-01-20,-,-,-,ソニー,ビートプラネットミュージック,-,6982,0
2000-01-20,-,-,-,ナムコ,レスキューショットブービーぼー,-,7246,0
2000-01-20,-,-,-,エクシング,海腹川背・旬セカンドエディション(エクシングマル安シリーズ1),-,8821,0
2000-01-20,-,-,-,パンドラボックス,死者の呼ぶ館(パンドラマックスシリーズVol.2),-,9803,0
2000-01-27,-,-,RPG,ソニー,ポポロクロイス物語2,-,6955,0
2000-01-27,-,-,-,ソニー,こねこもいっしょどこでもいっしょ追加ディスク,-,7038,0
2000-01-27,-,-,-,ソニー,チェイス・ザ・エクスプレス,-,7049,0
2000-01-27,-,-,-,コナミ,NBAパワーダンカーズ5,-,7311,0
2000-01-27,-,-,STG,カプコン,バイオハザードガンサバイバー,バイオハザード,7661,0
2000-01-27,-,-,-,コーエー,ザッツキューティ,-,7876,0
2000-01-27,-,-,-,ビクター,フィッシュアイズ2,-,8034,0
2000-01-27,-,-,-,バンダイビジュアル,超謎王,-,8076,0
2000-01-27,-,-,-,タイトー,カオスブレイク,-,8141,0
2000-01-27,-,-,-,タイトー,電車でGO！名古屋鉄道編,-,8179,0
2000-01-27,-,-,-,アリカ,カードキャプターさくらクロウカードマジック,-,8381,0
2000-01-27,-,-,-,アリカ,カードキャプターさくらクロウカードマジック限定版,-,8382,0
2000-01-27,-,-,-,サクセス,おえかきパズル2(SuperLite1500シリーズ),-,8983,0
