年月,経営動向・景況感,現状・見通,変化,DI,未使用1,未使用4,ジョブカテゴリ,カウント
2017-03-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,10
2017-03-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,5
2017-04-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2017-04-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,152
2017-04-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,829
2017-04-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,14
2017-04-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-05-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2017-05-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,212
2017-05-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,755
2017-05-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,29
2017-05-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-06-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,6
2017-06-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,176
2017-06-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,801
2017-06-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,17
2017-06-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-07-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2017-07-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,190
2017-07-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,779
2017-07-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,26
2017-07-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-08-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,10
2017-08-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,184
2017-08-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,791
2017-08-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,15
2017-08-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-09-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2017-09-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,138
2017-09-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,832
2017-09-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,31
2017-09-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-10-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2017-10-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,182
2017-10-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,781
2017-10-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,31
2017-10-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-11-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2017-11-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,179
2017-11-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,796
2017-11-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,20
2017-11-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2017-12-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,10
2017-12-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,90
2017-12-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,864
2017-12-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,35
2017-12-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-01-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2018-01-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,137
2018-01-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,832
2018-01-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,30
2018-01-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-02-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,10
2018-02-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,124
2018-02-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,846
2018-02-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,20
2018-02-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-03-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2018-03-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,175
2018-03-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,805
2018-03-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,20
2018-03-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-04-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2018-04-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,180
2018-04-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,785
2018-04-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,35
2018-04-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-05-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,10
2018-05-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,187
2018-05-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,788
2018-05-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,15
2018-05-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-06-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2018-06-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,169
2018-06-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,801
2018-06-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,30
2018-06-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-07-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2018-07-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,141
2018-07-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,822
2018-07-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,26
2018-07-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,5
2018-08-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2018-08-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,124
2018-08-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,854
2018-08-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2018-08-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,5
2018-09-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,0
2018-09-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,122
2018-09-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,851
2018-09-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,27
2018-09-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-10-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,11
2018-10-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,130
2018-10-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,842
2018-10-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,11
2018-10-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,5
2018-11-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,16
2018-11-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,221
2018-11-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,747
2018-11-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2018-11-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2018-12-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,17
2018-12-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,219
2018-12-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,747
2018-12-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,17
2018-12-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-01-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,22
2019-01-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,247
2019-01-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,726
2019-01-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,5
2019-01-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-02-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,21
2019-02-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,229
2019-02-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,734
2019-02-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2019-02-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-03-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,27
2019-03-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,218
2019-03-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,734
2019-03-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,21
2019-03-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-04-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,11
2019-04-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,212
2019-04-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,761
2019-04-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2019-04-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-05-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2019-05-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,243
2019-05-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,714
2019-05-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,37
2019-05-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-06-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,11
2019-06-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,247
2019-06-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,726
2019-06-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2019-06-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-07-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,22
2019-07-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,304
2019-07-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,663
2019-07-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,11
2019-07-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-08-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,29
2019-08-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,345
2019-08-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,614
2019-08-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,12
2019-08-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-09-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,35
2019-09-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,324
2019-09-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,606
2019-09-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,35
2019-09-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-10-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,11
2019-10-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,344
2019-10-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,639
2019-10-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,6
2019-10-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-11-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,23
2019-11-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,269
2019-11-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,691
2019-11-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,17
2019-11-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2019-12-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,5
2019-12-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,269
2019-12-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,715
2019-12-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,11
2019-12-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2020-01-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,22
2020-01-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,253
2020-01-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,709
2020-01-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2020-01-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2020-02-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,90
2020-02-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,305
2020-02-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,542
2020-02-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,62
2020-02-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2020-03-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,223
2020-03-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,304
2020-03-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,424
2020-03-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,43
2020-03-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,5
2020-04-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,191
2020-04-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,350
2020-04-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,393
2020-04-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,60
2020-04-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,5
2020-05-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,137
2020-05-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,383
2020-05-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,423
2020-05-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,51
2020-05-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,6
2020-06-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,71
2020-06-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,413
2020-06-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,505
2020-06-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,11
2020-06-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2020-07-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,78
2020-07-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,333
2020-07-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,550
2020-07-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,33
2020-07-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,6
2020-08-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,49
2020-08-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,368
2020-08-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,568
2020-08-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,16
2020-08-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2020-09-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,27
2020-09-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,359
2020-09-01,景況感,見通,変わらない,周辺地域景気判断DI,,,,582
2020-09-01,景況感,見通,やや改善,周辺地域景気判断DI,,,,33
2020-09-01,景況感,見通,かなり改善,周辺地域景気判断DI,,,,0
2020-10-01,景況感,見通,かなり悪化,周辺地域景気判断DI,,,,11
2020-10-01,景況感,見通,やや悪化,周辺地域景気判断DI,,,,352
